"LinkID","AveSpeed","SDSpeed","Flow","Idling","CO2","NOx","linkLength"
313,12.4009466019417,0.158336109788625,50,0,18758.0996,12.9830999,0.13790707974
314,20.9137598944591,0.149464034875851,82,0.000879507475813544,53771.1992,37.5763016,0.37615314856
315,16.9646572580645,0.368305843495143,68,0.00201612903225806,16396.1992,11.1478004,0.0928328274
316,6.86022727272727,1.13995723679399,49,0.450534759358289,32459,22.6802998,0.13629772885
317,11.0801898734177,0.256728513129585,67,0.00316455696202532,9816.16016,6.59385014,0.04181205459
318,9.74493939393939,0.332899956749189,41,0.00909090909090909,10467.7998,6.88743019,0.05494162382
319,15.0772866520788,0.128992046243359,57,0,8694.99023,6.10653019,0.08535152056
320,14.8739743589744,0.143010463998514,61,0,8777.82031,6.2200799,0.08087143565
321,14.0550831353919,0.20346392159225,50,0.00712589073634204,8366.96973,5.87524986,0.08358682692
322,14.1564488636364,0.174643015295352,50,0.00284090909090909,6582.79004,4.63647985,0.07196097551
323,14.246891025641,0.144404805102691,50,0,5970.87012,4.22841978,0.06643077361
324,14.706712749616,0.164764248998695,49,0.00153609831029186,12709.9004,8.89089012,0.13481265216
325,14.2595833333333,0.143181627726236,56,0,6711.87012,4.76251984,0.06544279372
326,14.3026303317536,0.13111676089051,66,0,7549.35986,5.35263014,0.06544900743
327,14.3791304347826,0.128305117661389,65,0,6093.91992,4.35802984,0.05467443429
328,14.4676001443522,0.130210606636559,107,0.000360880548538434,45912.3008,32.5694008,0.24396889573
329,14.2264811133201,0.212465748692083,61,0.00198807157057654,11926,8.23219967,0.08134989132
330,13.8320634920635,0.279697992907347,53,0.0158730158730159,2838.87988,1.99717999,0.02999357817
331,13.0487224669604,0.680944686296114,16,0.196035242290749,12223.7002,8.31853962,0.23772411718
332,8.33368570080227,0.927752647096384,204,0.358187824445493,93375.7969,64.7161026,0.11676803832
333,6.50641958041958,1.17709747244359,155,0.448951048951049,56294.3984,39.6477013,0.08343148417
334,16.6385485854859,0.137066286052534,117,0,17897.1992,12.5067997,0.08345633901
335,8.66063551401869,0.94323210876588,181,0.391277258566978,65682.2031,46.4483986,0.10599967889
336,15.013226037196,0.244407276312394,338,0,38555.6992,26.5137997,0.04898888964
337,10.4680944350759,0.57167351060964,293,0,20836.1992,12.6998997,0.02159885596
338,2.5614391014391,2.07535293005498,270,0.637416637416637,36039.3008,26.2516994,0.02370530365
339,5.75134453781513,1.44793459554052,22,0.52436974789916,11310.7998,7.98132992,0.09722592037
340,12.4605288461538,0.171041038369494,12,0,7590.39014,5.31974983,0.27499394976
341,19.7281659388646,0.232866833130208,51,0,7784.8501,5.36278009,0.06900946326
342,21.3027540983607,0.137150992224881,42,0,7997.6001,5.5925498,0.10840438466
343,12.8571457489879,0.115822634570963,56,0,8012.64014,5.70733976,0.07908810088
344,10.6600653594771,0.220826976087157,54,0,5734.22998,3.78969002,0.02731546916
345,12.7058250497018,0.142572499325166,63,0.00198807157057654,8377.91016,5.95574999,0.07043240285
346,11.0622977346278,0.210662682039015,62,0,11135.9004,7.42116022,0.04375694582
347,19.6475355450237,0.115690581199868,78,0,6188.31982,4.32931995,0.04526066364
348,18.4912796208531,0.227512254844218,81,0.00789889415481832,17426.9004,11.9975004,0.10281204566
349,18.4338119768191,0.188153293341962,123,0,39657.1992,27.4393997,0.15588334277
350,19.0284435146444,0.158109813686583,120,0.00251046025104603,29919.5996,20.8001003,0.1339675876
351,19.4289164785553,0.131460131545265,87,0,11579.4004,8.08166027,0.07483792324
352,12.1393236714976,0.170248541829112,7,0.00483091787439614,3549.72998,2.48999,0.23187701607
353,12.7616716064019,0.15769049546201,11,0.001185536455246,24675,17.5403004,1.22358513207
354,12.7446753246753,0.179419674094105,32,0,5010.87988,3.52661991,0.06472821707
355,12.6999233716475,0.226113524838524,34,0.0229885057471264,4687.93994,3.32208991,0.06839430597
356,16.8985355648536,0.290799654229713,19,0,7601.75977,5.14876986,0.14630180195
357,0,NA,2,1,12126.7002,20.4473991,0.81321929625
358,13.0747305389222,0.113692244157783,49,0,11662.2998,8.27280998,0.1190546836
359,12.5759048938135,0.12921730265378,14,0.0023084025854109,31982.3008,22.8586998,1.21803628904
360,6.38522448979592,0.965025525049039,16,0.314285714285714,5801.04004,3.92443991,0.06351654362
361,20.1264473684211,0.202282238616012,68,0.00328947368421053,8320.80957,5.74519014,0.06890383019
362,13.6165,0.415050055370421,72,0,24356.9004,16.2947998,0.07890790329
363,20.6674557315937,0.158912658283998,73,0.000931966449207828,26586.8008,18.5156002,0.2026290831
364,21.3040042826552,0.114700697090326,59,0,12992.0996,9.07752991,0.11845195373
365,20.3383359497645,0.162237678315955,69,0.00156985871271586,17023.5996,11.8311996,0.13028285757
366,20.5586842105263,0.160309427659514,64,0.00263157894736842,9846.24023,6.88675022,0.08917916592
367,12.2152941176471,0.211589919108274,18,0.00588235294117647,7176.43994,5.02038002,0.14919739081
368,13.2129109589041,0.180424035986621,6,0.00684931506849315,6409.12012,4.4835701,0.48057454511
369,8.73103649635036,0.609354379313192,78,0.106569343065693,18575,12.5430002,0.05080950667
370,17.7144853855721,0.231355954212566,508,0.00357587064676617,186611,127.690002,0.15196249176
371,6.17186038055993,1.03109210592804,430,0.188340807174888,173419,113.265999,0.07451481032
372,12.2643278550358,0.139249477655576,17,0.00147492625368732,85823.3984,61.028801,2.51885783641
373,16.523793911007,0.401348945930958,97,0.0210772833723653,24682,16.7532997,0.09600803321
374,3.47914089347079,1.52453721971693,10,0.584192439862543,4646.75,3.26022005,0.06634999538
375,12.4887795275591,0.162937292534043,12,0,5369.5,3.72255993,0.17494700505
376,10.9609433962264,0.318850825198697,21,0.0141509433962264,5135.24023,3.50021005,0.07439053612
377,12.7997159090909,0.4798768030791,29,0.0113636363636364,13095.9004,8.73023033,0.10398643685
378,11.0421019955654,0.415134913032573,583,0,92865.3984,60.5665016,0.03607058655
379,19.7386352941176,0.196735875300736,162,0.00705882352941176,13899.5,9.65793037,0.04501832895
380,12.473829787234,0.110445698098056,7,0,5302.3999,3.78771996,0.42504261884
381,13.2284822076979,0.145330287082391,9,0.00217864923747277,21513.5996,15.3620005,1.26998911835
382,10.4040363636364,0.135968431214625,7,0.00363636363636364,3390,2.34773993,0.26362907417
383,12.7178082191781,0.155331941572183,10,0,5076.47021,3.57911992,0.237363722
384,12.4559459459459,0.164036466266242,21,0,4377.8501,3.04566002,0.09090036359
385,13.0458392434988,0.161862643944241,8,0.00472813238770686,7311.27002,5.14710999,0.43935279297
386,12.9835714285714,0.0927164886469951,6,0,4197.87988,3.02138996,0.40617779528
387,16.7170382165605,0.406153265873549,34,0.0191082802547771,8122.06006,5.52376986,0.09933236806
388,11.2248813209494,0.757899518522879,235,0.263845889232886,85393.6016,58.6403999,0.098176618
389,19.05928304705,0.249678750108066,180,0,37600.6992,25.8570004,0.09903410998
390,15.2016487455197,0.372490925543491,29,0.003584229390681,11022.9004,7.43986988,0.09942557371
391,17.2939646464646,0.280748586542117,34,0.00252525252525253,13261,8.94606018,0.13895098302
392,12.5243594646272,0.148695736853511,65,0,9721.48047,6.86561012,0.07111591095
393,12.7969367088608,0.164757204971611,32,0.00253164556962025,7249.81982,5.08269978,0.10665211844
394,12.3425,0.188066795634465,65,0,27483.1992,19.0158997,0.15735599204
395,12.5127171903882,0.179236975689152,6,0.00369685767097967,8642.41992,6.12357998,0.79850523097
396,18.75625,0.2613254303698,6,0.015,5416.97021,3.73311996,0.40466165004
397,20.7178737541528,0.173692646182067,19,0.00332225913621262,8183.62988,5.68424988,0.22780703602
398,20.8227669902913,0.177276450268916,22,0.00485436893203883,14973.4004,10.4160995,0.37671238246
399,15.5999377593361,0.319966402468626,55,0,18720.6992,12.5923004,0.09925158983
400,17.8352550529355,0.3158408172073,135,0.00384985563041386,33275.3008,22.6798,0.09830710591
401,20.2999274861878,0.138047797244368,121,0,70072.1016,48.8879013,0.31604171802
402,20.2430081300813,0.159525646268081,122,0.0016260162601626,16903.0996,11.7924995,0.07519831842
403,20.2450151975684,0.175630905307608,132,0.00303951367781155,17722.8008,12.3556995,0.07570162893
404,12.3909471365639,0.147203222850151,70,0,13728.0996,9.80572987,0.1084913766
405,11.3008616780045,0.205899531137356,70,0,13973.0996,9.46098995,0.05405306329
406,17.9385789871504,0.147390093672825,34,0.00113378684807256,60791.8008,42.2747002,0.90271536138
407,13.4276712328767,0.22060198997078,7,0.0136986301369863,1880.57996,1.30934,0.09716378327
408,17.2375900277008,0.300287562043636,27,0.00277008310249307,11453.9004,7.74422979,0.15749269366
409,13.0769395017794,0.0791970752545454,31,0,4140.2002,2.98940992,0.08100813727
410,12.5304203539823,0.186580325069545,7,0.00442477876106195,7159.77979,5.08543015,0.51011452245
411,12.2134508816121,0.201356531456961,9,0.00755667506297229,8092.49023,5.63965988,0.34395370334
412,14.5258080808081,0.124526455881984,112,0,24190.5,17.1702003,0.12121705468
413,14.3783701657459,0.158962072073076,111,0.00414364640883978,13528.5996,9.61093998,0.0690964552
414,16.3435578330893,0.376045217135625,74,0.00732064421669107,21220.5996,14.3685999,0.09889740836
415,18.5826947368421,0.252906169008357,67,0.00210526315789474,14521.2998,9.96238995,0.0955047227
416,16.3258450704225,0.397117393940061,49,0.00234741784037559,14407.7002,9.75596046,0.10110327541
417,11.4811229946524,0.231671772130393,15,0,5029.16016,3.40226007,0.09602667434
418,12.3626575505351,0.173050241905899,106,0,38796.3008,26.7828999,0.13263785366
419,11.367600896861,0.249036037219386,66,0,23255,15.7363005,0.10260077952
420,14.5151076040172,0.110290294095041,7,0.00286944045911047,11490.7998,8.13961983,0.91142076909
421,12.8872924187726,0.151892820751118,11,0.0036101083032491,8726.07031,6.17449999,0.41399464246
422,6.81862327909887,0.892821241704312,49,0.344180225281602,36384.6016,24.8169003,0.14368583004
423,12.9499175257732,0.127084236898499,20,0.00206185567010309,7701.4502,5.48413992,0.20447455497
424,12.1806103286385,0.176989248583461,75,0,22950.5996,15.7653999,0.09703329536
425,9.82247187060478,1.00889043402122,100,0.394866385372715,62550,43.4785995,0.18075061019
426,20.4137751677852,0.165334334570467,83,0.00167785234899329,16509.5,11.4692001,0.10455809817
427,4.02283276450512,1.62258337529343,8,0.587030716723549,5319.47021,3.70147991,0.09772923088
428,20.6203237410072,0.166731851491775,38,0.00359712230215827,14991.0996,10.4208002,0.20044185718
429,9.85825944170772,0.36860437620933,166,0,22213,14.7042999,0.02694264656
430,14.2050166112957,0.111210941901069,12,0,5304.54004,3.75184989,0.23221255641
431,10.8251601423488,0.270671340487076,167,0.00133451957295374,60945.6016,40.8478012,0.09875449303
432,14.5953211009174,0.390860232936516,53,0,9087.21973,6.12283993,0.04339655064
433,8.45734513274336,0.928261548063144,13,0.261061946902655,6593.16992,4.42315006,0.09856186802
434,12.2626851851852,0.255763954637656,65,0,16269.2002,10.9741001,0.0612050435
435,6.99324675324675,0.944673859133227,38,0.354191263282172,21143.5996,14.4654999,0.10301709809
436,11.7743243243243,0.303810117574689,37,0,14186.4004,9.51021957,0.08859507718
437,11.2673668341709,0.383013108802058,73,0.0050251256281407,31525.9004,21.1459007,0.1027126263
438,12.1967625899281,0.226660369909529,20,0,7190.81006,4.88667011,0.11301495748
439,11.9967182662539,0.572061964744524,56,0.0835913312693498,24563.5,16.4153004,0.09774787201
440,16.2403191489362,0.335775503029659,29,0,9054.75,6.14701986,0.10401129169
441,8.26916971916972,1.1278115875206,44,0.417582417582418,17098.3008,11.8907003,0.10269398517
442,17.4879295892707,0.307906758326253,289,0.00125733445096396,72939.6016,49.6567993,0.09782243653
443,20.3955490196078,0.180510846899959,60,0.00239651416122004,107708,74.8189011,0.98973215622
444,11.7805769230769,0.28599916467506,18,0,5589.2998,3.82439995,0.08937179093
445,12.0945945945946,0.175819603199693,11,0.0045045045045045,4434.75,3.11258006,0.16103450836
446,11.7279523809524,0.176762773105527,10,0,4639.72021,3.19132996,0.16206598422
447,12.2070925110132,0.221599458025301,19,0,5503.16016,3.78267002,0.09851837205
448,10.9553731343284,0.29251015060783,12,0.00995024875621891,4921.04004,3.35082006,0.12063917965
449,12.0200322580645,0.20018144942315,26,0,6973.22998,4.81149006,0.09377109761
450,10.8330612244898,0.284162863530184,7,0.0122448979591837,3897.95996,2.7565999,0.24521163773
451,4.72743346007605,1.49760732093586,17,0.532319391634981,9898.08008,6.77414989,0.09789078734
452,17.3923648648649,0.289892033271249,37,0,10924.2002,7.4457798,0.09679717438
453,6.54742281879195,1.30977684297083,32,0.452348993288591,13751.9004,9.5967598,0.09841273898
454,3.46186363636364,1.51655208518356,58,0.582575757575758,18968.9004,13.5747004,0.05191554705
455,8.67505319148936,1.01726699198206,33,0.329787234042553,13647.9004,9.28098011,0.09787835992
456,6.43374403056352,1.28839785989595,44,0.489971346704871,23081.5,16.0272999,0.10381866668
457,14.2659161147903,0.42026561316525,44,0.0022075055187638,16400.5996,11.0079002,0.09904032369
458,11.67375,0.878039239218494,48,0.32258064516129,31961,22.2865009,0.23205721366
459,20.5030700976043,0.178314768567054,60,0.000887311446317658,28593.5,19.8915005,0.2528358599
460,20.3752192982456,0.115568725059526,19,0,10412.2002,7.25073004,0.31667551644
461,11.5602229845626,0.368155934747666,20,0.0668953687821612,11737.7002,8.18855953,0.21377647884
462,13.0100828729282,0.126677311580568,19,0,6505.99023,4.64821005,0.17305803721
463,16.2229442528096,0.145572419513264,294,0.000333815511294091,222011,153.649002,0.32489625477
464,6.97147058823529,0.351202742747752,227,0,9213.59961,4.96442986,0.01024640779
465,16.5428345724907,0.128163908875046,290,0.000929368029739777,25569.6992,17.9619999,0.04876519608
466,16.7026874685455,0.111881659287691,262,0,41850.8984,29.4342995,0.08995587967
467,1.26847181008902,2.69480289791493,88,0.728981206726014,14421.5996,11.3471003,0.01706284766
468,10.7283123877917,0.5184680525059,172,0,19220.5,12.3226004,0.03152836454
469,15.7388866396761,0.238919122887951,98,0.00101214574898785,24316.0996,16.7497005,0.11079666301
470,3.00327570093458,1.98600479499453,162,0.667757009345794,28020.5996,21.1508007,0.03071436853
471,12.8801050788091,0.145703632728951,25,0,9027.94043,6.44017982,0.19282384872
472,11.120447761194,0.324854219521439,27,0.0223880597014925,6519.02002,4.44527006,0.07316643525
473,12.5202278481013,0.115721069670669,24,0,6449.62012,4.56496,0.1383171846
474,18.7470552147239,0.196242728965434,40,0.00613496932515337,4326.00977,3.0053699,0.0617021403
475,13.3008,0.150180200407974,16,0,9429.38965,6.65458012,0.2817296114
476,18.9948492462312,0.271907215189146,31,0.00251256281407035,19675.5996,13.5415001,0.3109961855
477,19.5256032171582,0.232206786419779,24,0.00536193029490617,9677.0498,6.68263006,0.20218169598
478,20.4318932038835,0.130127095999402,18,0,5255.79004,3.66137004,0.15843096387
479,16.6736060894386,0.126375460337248,112,0,21764.1992,15.2883997,0.10905682421
480,15.4881523937964,0.210018367788964,129,0,40148.3984,27.5294991,0.12316815962
481,16.3903188405797,0.134846784044113,158,0,43760.1016,30.6102009,0.14642607615
482,15.2771764705882,0.199579791372242,79,0,2419.98999,1.66350996,0.01677080329
483,16.5333232628399,0.118825524364321,131,0,14495.7002,10.1929998,0.06314372102
484,15.7530769230769,0.144609031087866,39,0,1072.26001,0.73822999,0.01368258942
485,16.27388101983,0.144083040707944,110,0,15507.2998,10.8702002,0.07585075797
486,15.9865675934803,0.156007282799286,62,0.000958772770853308,20923.1992,14.6323996,0.17873115444
487,15.7977352941176,0.147856011057844,49,0,8612.30957,5.98818016,0.07956034284
488,16.0968259162304,0.144625821556316,45,0.000654450261780105,28928.5996,20.3437004,0.3554863491
489,16.9233861386139,0.111967836541406,65,0,10472.7002,7.34954977,0.09243514996
490,16.7823404255319,0.121742465003638,33,0,2206.52002,1.54903996,0.0411968973
491,16.8388421052632,0.118223358589491,32,0,1923.29004,1.36908996,0.0410726231
492,15.9753191489362,0.198621252162085,24,0.00709219858156028,6304.41992,4.39596987,0.13517304734
493,10.8231162790698,0.345062860904577,49,0,9932.78027,6.54120016,0.04002871982
494,12.4677702702703,0.216377364160679,13,0.00675675675675676,4892.75977,3.4231801,0.18874765496
495,11.4599402628435,0.809670942151308,64,0.206690561529271,19578.5996,13.3086004,0.09763602523
496,12.1829100529101,0.205444077238135,20,0.00529100529100529,4807.62988,3.27288008,0.08166057682
497,23.3985203657523,0.117412443706549,373,0.000831255195344971,39809.6016,27.9267998,0.0625099226
498,23.6599888888889,0.0928027248322707,18,0,23659,16.5174007,0.76009828946
499,21.0680465116279,0.228460282048472,6,0.0116279069767442,11557,8.02046967,1.03105332772
500,21.2294434405493,0.128402181592349,155,0.00144560896277557,68790.3984,48.0475006,0.25338888009
501,20.1344510385757,0.162543935637843,130,0,11686.9004,8.07575035,0.04601873626
502,20.6495958727429,0.114096864739587,100,0.000859845227858985,28639.5996,19.9958,0.16308503266
503,20.8284296296296,0.121522720564195,262,0.000846560846560847,116923,81.4031982,0.25082883157
504,21.026566953577,0.117878631246016,176,0.000705517144066601,169976,118.486,0.55175880687
505,14.5000293255132,0.334883719735879,172,0.000733137829912023,60265.5,40.4598007,0.0858734722
506,20.8863186813187,0.147126107447541,11,0,4358.1001,3.03537989,0.23257295159
507,20.1096369294606,0.188742092203405,74,0,25702.4004,17.8022995,0.17737656566
508,21.1945033112583,0.103969025469693,40,0,4181.10986,2.94207001,0.06330527748
509,20.6459190397741,0.117508839391468,475,0.000470698987997176,110125,76.7228012,0.1277538776
510,20.778313253012,0.120686268678097,473,0.00057372346528973,51049.8008,35.6372986,0.06247885405
511,17.531232173417,0.302959881764271,499,0.000380300437345503,294088,201.022003,0.23871831078
512,20.8632079207921,0.118276794067744,179,0.00099009900990099,73389.2031,50.9860992,0.23432521781
513,20.9011147327249,0.105886325458367,195,0.000325945241199478,74496.2969,51.9468002,0.21871016458
514,20.9983977900553,0.101436354518384,194,0,21943.6992,15.3479004,0.06253477744
515,21.2625763779528,0.116309698868625,177,0.00031496062992126,78461.1016,54.7902985,0.25202186389
516,21.1182228915663,0.127554410269371,176,0.00150602409638554,19525.4004,13.5803003,0.06314993473
517,20.5758215613383,0.11213686332171,81,0,32654.9004,22.7758999,0.22584350366
518,2.70432432432432,2.21104193368234,17,0.67953667953668,3217.52002,2.42839003,0.02887511037
519,11.220864010989,0.859495322233214,232,0.21717032967033,157853,108.335999,0.22675070532
520,20.5578955060285,0.104594222373496,345,0,132794,92.4160004,0.21712566853
521,2.92631006346328,2.12016136716957,56,0.656391659111514,13373.9004,9.92257023,0.03918986897
522,20.9095140664962,0.126188071533062,270,0.00051150895140665,98424.5,68.5515976,0.20409551866
523,20.2480745687257,0.162810357968111,140,0,46778.3008,32.4953995,0.17655014223
524,9.97110236220473,0.780950131447063,83,0.110236220472441,15798.0996,10.6128998,0.04017163515
525,20.1048592283629,0.180515159457355,73,0,24235.1992,16.8237,0.17812221086
526,0,NA,2,1,12126.7002,20.4473991,0.61695305219
527,11.3065517241379,0.313612553042501,141,0,24046.5996,15.8878002,0.03569776395
528,11.2136228287841,0.375640271377467,141,0,17214.5996,11.4336004,0.02325791653
529,0,NA,2,1,12126.7002,20.4473991,0.86145011327
530,12.5911158798283,0.153156898647497,5,0.00429184549356223,3729.01001,2.64415002,0.37452515654
531,12.822625,0.16416049492257,10,0.00416666666666667,4189.16992,2.97536993,0.20125585319
532,12.6666396396396,0.149569079320521,40,0,17786.9004,12.5723,0.22730993922
533,12.5743344262295,0.16589709639213,21,0.00262295081967213,28333.5996,19.9421005,0.61572895132
534,4.42885714285714,1.34723025656151,10,0.560714285714286,4881.87988,3.45247006,0.07906324604
535,11.2284179104478,0.279374503122309,28,0,9139.41992,6.16337013,0.09235437173
536,19.0556485355649,0.245683414641434,68,0.00418410041841004,7138.97998,4.92784977,0.05265497854
537,20.4805119047619,0.132297763625659,59,0.00119047619047619,20579.0996,14.3334999,0.19446426816
538,20.3663911525029,0.14883965030084,56,0.00232828870779977,21692.1992,15.0792999,0.20908512779
539,20.3594616639478,0.129536071206519,53,0,15471,10.7437,0.1589467018
540,16.3611642743222,0.408345509998708,54,0.0303030303030303,18249,12.3794003,0.12488314358
541,19.0504873026767,0.219385275822336,80,0,40552.1016,27.7357006,0.2312121491
542,11.7141730279898,0.158008472760554,52,0.000636132315521629,27732.6992,19.4143009,0.22564466494
543,13.0298678414097,0.115689099653161,9,0,3319.80005,2.38523006,0.21320481752
544,13.2752403846154,0.106707644126266,8,0,3246.02002,2.30036998,0.2231964632
545,17.907602739726,0.33435233254315,88,0,6188.62988,4.17544985,0.03221808635
546,20.6232558139535,0.16184420557846,93,0,15546.9004,10.8149996,0.09100599666
547,19.5407462686567,0.218741055323535,96,0.00186567164179104,16881,11.6313,0.08188427038
548,21.2689189189189,0.102255148513061,88,0,28650.4004,19.9542007,0.18017273516
549,11.3674345549738,0.210465332533297,25,0,5963.27002,4.06032991,0.06374023718
550,12.5595480225989,0.170353514869845,25,0.00564971751412429,2995.22998,2.10394001,0.06323692667
551,0,NA,1,1,6063.35986,10.2236996,0.68614892675
552,12.6914114832536,0.12499504526866,22,0.00239234449760766,5960.72021,4.26268005,0.15842475016
553,12.787557840617,0.100091644390834,24,0,5823.24023,4.18404007,0.13642821676
554,12.9372481572482,0.151950490437807,9,0.00245700245700246,7282.56006,5.12303019,0.37478613236
555,13.4235074626866,0.164743363848848,6,0,5511.41016,3.8269999,0.38290123762
556,14.5462412177986,0.128631001459432,26,0.00117096018735363,14054.5,9.99267006,0.30698834255
557,13.8950675675676,0.161902742905802,21,0.00337837837837838,14620.2998,10.3557997,0.37175384188
558,9.934375,0.61638105894354,9,0.197368421052632,7507.72998,5.15199995,0.218101221
559,12.3878431372549,0.155453241839435,7,0.0065359477124183,7124.72021,5.06977987,0.51534025256
560,12.8054333333333,0.0959912672778667,30,0,4245.8501,3.0845201,0.08693601661
561,12.8702489626556,0.144530625964864,13,0.004149377593361,3740.06006,2.66627002,0.15623752424
562,12.8928191489362,0.0847551808341182,7,0,18874.0996,13.5418997,1.54270263654
563,0,NA,1,1,6063.35986,10.2236996,0.49459267487
564,13.6568631578947,0.101494651936325,19,0,7368.18018,5.27963018,0.22191022523
565,13.1194117647059,0.128387175795257,29,0,7936.91016,5.64939022,0.1377579507
566,13.1207808564232,0.106432312769172,42,0,6035.87012,4.34107018,0.08542608508
567,13.0115763888889,0.118802056013364,47,0.000694444444444444,21154,15.1780005,0.25796838436
568,13.0916990291262,0.10409877675006,48,0,9394.37988,6.75718021,0.1136487559
569,18.9294524236984,0.235943648653678,49,0.00538599640933573,30013.9004,20.6168003,0.282102434
570,20.4498907103825,0.134580113310883,33,0,4863.43994,3.40433002,0.08389129871
571,11.991488372093,0.244114449905971,7,0.013953488372093,4429.81006,3.09036994,0.23859403658
572,19.8034166666667,0.189510546915572,31,0,6889,4.77556992,0.10645327972
573,19.8698190045249,0.164760601377806,29,0,6530.2002,4.50611019,0.10639114262
574,5.99217391304348,1.46914845875913,78,0.545454545454545,20141.5996,14.4587002,0.06510103967
575,13.1199047619048,0.178772426911285,5,0.00317460317460317,5727.0498,4.03899002,0.52626395474
576,12.0979856115108,0.198575213152716,27,0.00239808153477218,8447.40039,5.86189985,0.12140346598
577,11.8224054982818,0.21031518475637,8,0.00343642611683849,5056.43018,3.56641006,0.27424830456
578,17.4276151315789,0.11199197280568,16,0,13579.5,9.51004982,0.44668497077
579,12.7297375328084,0.13387217016901,24,0.0026246719160105,5819.52979,4.17472982,0.13408564809
580,12.9620762711864,0.179174846486023,19,0,6575.9502,4.50907993,0.11114463077
581,13.6149015433741,0.146180911199718,19,0.00266098988823842,31989.8008,22.6595001,0.84409522124
582,12.1475634517766,0.150800320901229,19,0,4262.37012,2.96393991,0.08763816584
583,11.415824742268,0.199691613035799,8,0.00515463917525773,3889.36011,2.68721008,0.17995525531
584,12.3298826979472,0.145947186905368,9,0.00293255131964809,5360.75977,3.83451009,0.29858740663
585,18.3661454545455,0.195382513338999,6,0.00727272727272727,6374.56982,4.43214989,0.53874108442
586,21.4507070707071,0.0964292967692013,42,0,5785.72998,4.03069019,0.07591289507
587,11.8743493150685,0.231576699327889,27,0,14092,9.70011044,0.17005060157
588,11.6095167286245,0.17905528698036,14,0,4817.8501,3.35908008,0.14388466876
589,13.8874285714286,0.0547721130441472,6,0,3295.02002,2.32432008,0.3106233629
590,16.4171532846715,0.107776471417713,116,0,12296.2998,8.38698006,0.03508260666
591,17.1156727272727,0.103162523042553,110,0,6781.8501,4.76462984,0.03728847371
592,16.7764765784114,0.153331526829643,112,0.00407331975560081,11080.4004,7.76415014,0.05587989403
593,16.7646258503401,0.125845391462091,113,0.00136054421768707,15324.0996,10.8191996,0.07883955248
594,16.7455066079295,0.136849209329009,104,0.00220264317180617,10024.7002,7.03901005,0.05650747874
595,16.7738709677419,0.106827408316027,102,0,5334.9502,3.76479006,0.02981959429
596,16.7149397590361,0.147455569184266,102,0.00301204819277108,21092.8008,14.7414999,0.11210154211
597,17.1253452115813,0.0910895688404707,108,0,9853.86035,6.95957994,0.05535794239
598,15.4048245614035,0.273259002168782,92,0.0175438596491228,3815.88989,2.65744996,0.02213944873
599,16.4331806615776,0.171028605915557,106,0,9190.16992,6.4291501,0.04935549853
600,12.7858089053803,0.1262923209322,27,0.00278293135435993,89920.8984,63.7687988,1.65782404171
601,11.8842721518987,0.208878098182254,8,0.0126582278481013,5942.68994,4.13314009,0.30195523745
602,11.888406374502,0.236981161690706,16,0.00398406374501992,7011.47998,4.7853899,0.12398836934
603,10.3426894865526,0.56630820369496,6,0.190709046454768,9725.48047,6.76079988,0.47193748821
604,12.1924425287356,0.165067467460194,25,0,8279.95996,5.70250988,0.11561850197
605,11.6394925373134,0.302268103575235,41,0.0208955223880597,14981,10.2797003,0.12290097009
606,18.5066534988713,0.313756657413332,90,0.0124153498871332,43260,29.7236996,0.23326888711
607,12.1821860465116,0.181267781620653,10,0,3874.62012,2.69517994,0.170255654
608,12.6513114754098,0.119982851289938,16,0,4055.56006,2.87260008,0.12743076468
609,12.7861693548387,0.105180472618982,15,0,3778.19995,2.71693993,0.13984575726
610,12.5352978056426,0.123366457732121,21,0,4636.62988,3.32958007,0.12574684927
611,0,NA,4,1,24253.4004,40.8947983,0.69417082636
612,11.8693004115226,0.224443139922291,27,0,7091.95996,4.81948996,0.07669582253
613,12.5641641337386,0.137722832938886,11,0.00303951367781155,16623.1992,11.7617998,0.71673280737
614,12.0608163265306,0.22488308545346,8,0.00816326530612245,4401.06006,3.05953002,0.23874316562
615,12.5746982758621,0.205169931199883,13,0.00431034482758621,4926.35986,3.42058992,0.14296503968
616,13.4232631578947,0.115221374647548,5,0.00350877192982456,4694.87988,3.31931996,0.48603018249
617,20.4038653846154,0.134054466392984,71,0.00192307692307692,14219.7998,9.8856802,0.10543423128
618,19.3733112582781,0.211881715226104,65,0.00662251655629139,5662.97998,3.88895988,0.03966832464
619,20.0580982905983,0.181006695990325,52,0.00427350427350427,12004.0996,8.30782032,0.12431148226
620,12.4335280898876,0.202193581035551,29,0.00337078651685393,17054.9004,11.8608999,0.24343451667
621,12.5889690721649,0.177219405361485,22,0,9005.20996,6.29084015,0.17692917854
622,20.4570857142857,0.215790365866793,21,0.00571428571428571,25757.4004,17.8404007,0.67585280928
623,13.2361432506887,0.0819435980920511,17,0,5540.33984,3.98583007,0.18973563485
624,13.0064285714286,0.108060809091938,6,0,4832.52002,3.40512991,0.39777685936
625,12.8816556291391,0.137490688691712,5,0,5281.27002,3.71590996,0.49243030379
626,19.9252088452088,0.187591303049323,30,0.00245700245700246,9882.54004,6.88204002,0.18143411829
627,21.4170779220779,0.116034055663095,47,0,4666.87988,3.28748012,0.05743953524
628,19.8233333333333,0.12883402995016,49,0,5978.1001,4.09338999,0.06096270881
